idx,label,parity,t00_c0,t00_c2,t00_c4,t00_c6,t00_c8,t01_c0,t01_c2,t01_c4,t01_c6,t01_c8,t02_c0,t02_c2,t02_c4,t02_c6,t02_c8,t03_c0,t03_c2,t03_c4,t03_c6,t03_c8,t04_c0,t04_c2,t04_c4,t04_c6,t04_c8,t05_c0,t05_c2,t05_c4,t05_c6,t05_c8,t06_c0,t06_c2,t06_c4,t06_c6,t06_c8,t07_c0,t07_c2,t07_c4,t07_c6,t07_c8,t08_c0,t08_c2,t08_c4,t08_c6,t08_c8,t09_c0,t09_c2,t09_c4,t09_c6,t09_c8,t10_c0,t10_c2,t10_c4,t10_c6,t10_c8,t11_c0,t11_c2,t11_c4,t11_c6,t11_c8,t12_c0,t12_c2,t12_c4,t12_c6,t12_c8,t13_c0,t13_c2,t13_c4,t13_c6,t13_c8,t14_c0,t14_c2,t14_c4,t14_c6,t14_c8,t15_c0,t15_c2,t15_c4,t15_c6,t15_c8,t16_c0,t16_c2,t16_c4,t16_c6,t16_c8,t17_c0,t17_c2,t17_c4,t17_c6,t17_c8,t18_c0,t18_c2,t18_c4,t18_c6,t18_c8,t19_c0,t19_c2,t19_c4,t19_c6,t19_c8
463,4,even,1.8869505e-07,1.533824e-09,0.99999976,1.5033345e-08,9.997405e-12,3.6617093e-06,4.933285e-07,0.9999938,1.9732615e-06,1.1755059e-08,2.338273e-08,1.0812617e-08,1.0,1.2592581e-10,3.459263e-13,3.4093685e-07,1.3469636e-08,0.99999964,1.1620009e-09,9.7370834e-11,3.1238213e-07,7.720321e-06,0.999992,9.036396e-09,1.8892534e-09,1.970652e-07,2.708745e-07,0.9999995,8.177833e-10,1.0322253e-11,2.775424e-07,1.3178661e-08,0.99999976,7.131787e-10,1.3987211e-10,1.0156258e-11,1.4679047e-09,1.0,1.9355543e-13,1.4132149e-15,2.8763429e-08,3.2217835e-07,0.9999995,7.886755e-08,1.0486009e-10,7.2122575e-08,1.1719729e-07,0.99999976,9.673983e-10,1.6228876e-11,5.0608064e-06,1.3413012e-06,0.99999356,1.3771049e-08,2.0487871e-08,2.4646493e-08,4.9117045e-08,0.9999999,3.4518827e-08,7.370023e-12,1.11705485e-05,2.1431713e-06,0.99998343,3.2471996e-06,4.2927784e-08,6.087981e-08,3.299232e-06,0.99999666,2.0947595e-09,7.8716517e-10,9.451813e-07,7.4374285e-09,0.99999905,5.334376e-12,2.297697e-13,5.4228728e-08,4.384981e-08,0.9999999,9.670277e-10,4.256127e-09,7.0077513e-09,3.9045414e-08,1.0,2.6013967e-12,1.3554429e-12,5.724546e-08,7.470749e-07,0.99999917,1.6589579e-09,1.125238e-09,1.876299e-06,5.909107e-07,0.9999975,4.6464933e-08,2.5255872e-10,1.111382e-07,6.081e-09,0.9999999,3.945269e-10,3.4175024e-12
464,6,even,2.821914e-06,1.2076228e-08,7.52991e-07,0.9999963,6.240263e-08,9.6718286e-05,2.0358486e-05,6.4284563e-06,0.99986327,1.3263624e-05,1.7267677e-06,5.402225e-07,9.087126e-06,0.99998784,8.451965e-07,0.00045940885,6.453341e-05,2.0595178e-05,0.9993892,6.624301e-05,0.00028464367,0.00019169468,0.0012334636,0.99826753,2.261033e-05,9.006223e-06,2.692734e-05,1.1641333e-05,0.99995136,1.1033956e-06,2.3910714e-05,4.418092e-06,1.7030705e-05,0.9999503,4.29028e-06,3.0085224e-05,7.20563e-06,0.00013199807,0.9998234,7.373117e-06,2.7945148e-06,1.9452195e-06,1.5858773e-06,0.99999356,1.6636939e-07,6.020696e-06,2.081714e-07,2.176766e-06,0.9999913,1.9268946e-07,2.2387992e-05,3.5953533e-05,2.7425662e-05,0.99987197,4.2170013e-05,2.2475404e-06,6.08929e-07,1.3209155e-06,0.99999547,3.0464963e-07,0.00017455223,0.00025485104,0.00033221478,0.99913496,0.00010350552,6.308545e-06,7.684508e-07,6.242233e-05,0.99993,4.6218057e-07,1.1891889e-06,7.8966264e-07,2.0204925e-05,0.9999776,2.657207e-07,0.00011015975,3.704261e-05,8.809372e-06,0.99968517,0.00015889804,7.885291e-05,0.0034743345,0.00019505751,0.9954947,0.0007570222,1.4771392e-05,7.2001276e-06,9.2055125e-06,0.9999664,2.4368742e-06,3.1150703e-05,1.8874234e-06,2.4460029e-05,0.9999007,4.181424e-05,0.0025652733,0.00032100186,0.0008867431,0.99541277,0.00081422855
465,9,odd,3.420683e-06,3.53769e-07,0.99987423,2.2960286e-07,0.00012167278,4.4074162e-07,3.125219e-07,0.99981946,2.0933457e-09,0.00017989092,1.5633459e-06,1.3536988e-06,0.99998736,8.98932e-09,9.732783e-06,3.1874845e-07,1.1291434e-06,0.9991922,4.7557354e-08,0.0008064251,2.2671977e-06,3.2433687e-07,0.9985727,6.789159e-08,0.0014245457,1.2514498e-05,1.737519e-05,0.9999286,9.533603e-08,4.132119e-05,1.3360597e-05,4.703527e-07,0.99983895,1.0985736e-07,0.00014703424,2.3671404e-05,6.7956285e-07,0.9939401,9.850883e-07,0.0060345274,4.501756e-05,1.4153959e-06,0.999861,1.5690164e-08,9.251868e-05,9.294245e-09,1.201949e-07,0.9999994,3.2920902e-10,4.947085e-07,1.572757e-06,2.9076438e-05,0.9999542,2.4400046e-08,1.5080314e-05,6.0255392e-05,0.00013411492,0.99912053,9.2332044e-08,0.0006849718,1.7657925e-05,9.308459e-05,0.9990989,8.362674e-07,0.00078957126,2.3330913e-06,2.540258e-06,0.99990046,2.6878006e-08,9.466496e-05,5.2022347e-06,4.5203123e-07,0.9995401,5.2477906e-09,0.00045433332,2.0908475e-08,7.657668e-11,0.9999579,8.068403e-11,4.2068426e-05,4.209013e-07,5.9939725e-07,0.999995,1.5874811e-09,3.9199354e-06,1.6201314e-07,1.870856e-06,0.99999535,8.259635e-08,2.550907e-06,4.4295314e-07,3.4158586e-07,0.9999665,9.790511e-10,3.269884e-05,1.1810636e-07,2.8852472e-07,0.99966717,3.4043607e-10,0.0003324301
466,2,even,4.7117008e-11,1.0,8.803267e-12,1.3016135e-12,1.8080527e-12,5.887795e-13,1.0,6.8131254e-13,3.028869e-14,6.5978635e-14,6.5625367e-09,0.9999999,7.654809e-10,7.4444104e-11,9.1196696e-08,2.835876e-11,1.0,9.412907e-13,1.9848741e-13,1.5192124e-11,1.789016e-10,1.0,1.193786e-11,5.818479e-13,1.0518733e-09,1.9034252e-09,1.0,1.35819715e-11,1.00400646e-10,8.466803e-10,1.2811091e-08,1.0,1.654237e-11,1.0448766e-09,9.295971e-09,7.511785e-09,1.0,5.944084e-11,1.5439115e-10,1.9169102e-08,2.3672453e-11,1.0,3.8640476e-11,1.0809254e-12,1.7838231e-10,1.735089e-13,1.0,5.252258e-13,2.084464e-16,6.2712114e-12,3.9550263e-10,1.0,1.1866759e-11,7.868915e-14,8.932011e-12,8.28853e-10,1.0,3.2248152e-11,6.521974e-12,6.19794e-11,5.9125305e-09,0.9999999,1.41944385e-08,2.4999873e-09,1.06777456e-07,2.4014508e-09,1.0,1.0171389e-09,1.1028999e-10,1.2825492e-08,6.243335e-11,1.0,1.2978999e-12,4.1547356e-13,8.166572e-09,2.3048805e-09,1.0,1.688063e-09,3.2698513e-10,4.7807314e-09,1.2482543e-12,1.0,8.283913e-14,6.864725e-14,1.391542e-10,7.622383e-09,1.0,4.3565187e-09,5.357653e-11,5.2082827e-10,2.223713e-09,1.0,1.2210924e-10,4.676869e-12,4.1659044e-11,1.7273075e-08,0.9999999,4.9490113e-11,1.1530744e-10,1.0755952e-07
467,5,odd,1.26452e-05,0.50681436,5.242534e-09,2.560542e-07,0.4931728,5.5589597e-05,0.98909676,1.9865454e-09,3.090716e-08,0.010847668,1.3599914e-06,0.9988341,1.4837795e-12,1.683996e-09,0.0011646305,0.0008201531,0.94763273,3.3052544e-08,0.00026331615,0.051283803,0.0005093654,0.07090695,4.1958828e-08,0.00012291872,0.9284607,4.7918198e-05,0.99314684,3.350692e-11,1.7758315e-09,0.006805181,0.00013800935,0.7751745,5.1557797e-10,5.5919695e-06,0.22468194,0.00012068771,0.9993167,1.0256951e-08,2.8782372e-07,0.0005624119,8.293411e-05,0.85299414,7.7586104e-11,1.0847095e-07,0.14692274,6.528601e-05,0.99739814,9.905633e-09,5.1156235e-08,0.0025366503,0.00047461444,0.98848224,1.1485787e-08,5.2786736e-06,0.011037789,4.395867e-05,0.93427247,2.1842455e-09,6.701612e-07,0.06568286,9.042471e-06,0.99820364,7.489264e-11,7.863374e-09,0.0017872654,7.768881e-05,0.98792714,1.1300828e-08,1.8626135e-07,0.011994903,9.775674e-07,0.9998455,1.5570996e-12,2.4359473e-10,0.00015345891,2.6781678e-05,0.9997533,2.823166e-10,1.542828e-09,0.00021992778,3.2148248e-05,0.98406965,2.9546038e-10,1.949282e-05,0.015878806,3.0421616e-06,0.9204262,3.2823147e-11,4.7646108e-08,0.07957072,1.550379e-05,0.9891395,2.91251e-11,2.1914978e-08,0.010845104,9.2952797e-07,0.6117362,9.381142e-12,3.2285033e-08,0.38826287
468,7,odd,0.2069912,0.32934806,0.3255799,8.63779e-05,0.13799447,0.02890143,0.94640595,0.018472306,7.957316e-07,0.006219613,0.6341892,0.26430005,0.09695712,3.476035e-06,0.004550113,0.02126434,0.67411107,0.0036207591,6.8352034e-07,0.3010031,0.012969727,0.77674073,0.17813481,1.0547157e-07,0.03215459,0.33709,0.5837861,0.031890586,0.0002846458,0.046948697,0.003731163,0.96133035,0.011694046,2.8234028e-06,0.023241607,0.047328968,0.8349049,0.026069561,5.9990075e-06,0.09169053,0.039599866,0.71679527,0.24236862,5.0512476e-06,0.0012311033,0.2608463,0.6612206,0.07528301,9.0656084e-07,0.0026491429,0.043821596,0.004771044,0.95130396,5.2476902e-05,5.0934876e-05,0.018413145,0.84489375,0.0063051824,6.299192e-05,0.1303249,0.15778516,0.59079504,0.23111291,3.0323492e-06,0.020303817,0.013879829,0.97667694,0.007826705,3.8293948e-08,0.0016165558,0.26843715,0.5434675,0.03791803,1.9970297e-05,0.15015736,0.089860395,0.018020203,0.8822388,9.035761e-06,0.009871573,0.027750311,0.075024605,0.89692044,4.401197e-06,0.0003002349,0.0020122933,0.06547551,0.9323377,5.6692386e-07,0.00017393741,0.24815996,0.02881314,0.6961188,9.743044e-07,0.02690706,0.4783793,0.12465374,0.35503322,4.4767803e-06,0.04192928
469,6,even,1.5338158e-07,1.1990018e-07,5.187644e-07,0.99999917,2.8314949e-08,1.0533055e-07,5.384601e-09,2.5380986e-08,0.9999999,4.4446228e-08,1.1542435e-06,1.565935e-07,2.5655198e-09,0.99999845,1.843258e-07,1.8770294e-06,3.168266e-07,8.336395e-07,0.99999654,4.3431086e-07,2.0822358e-07,5.1960416e-08,5.4016173e-08,0.99999964,2.4210973e-09,1.807888e-07,4.5985744e-09,5.213539e-10,0.99999976,1.524008e-09,1.5462878e-07,1.1229173e-08,4.4820356e-09,0.9999999,3.393979e-09,3.5671403e-06,2.4262775e-07,2.3054407e-07,0.99999595,3.3507161e-09,1.2696633e-05,1.320577e-07,4.2228208e-07,0.99998665,1.1090974e-07,1.7999247e-08,5.760909e-09,5.536468e-07,0.9999994,3.367548e-08,6.136496e-07,3.2377965e-08,4.860965e-07,0.9999989,2.8012993e-08,2.823704e-08,1.8163165e-09,2.9149163e-08,1.0,3.3441854e-09,3.4746574e-06,9.909796e-08,2.9302731e-09,0.9999964,3.9610104e-08,1.388613e-07,1.0001231e-09,3.074874e-08,0.9999999,5.5640847e-09,4.4409085e-06,1.9460441e-07,4.55516e-07,0.9999945,3.4097218e-07,2.1692147e-05,7.230742e-07,1.9545528e-06,0.99997556,1.4887608e-07,1.156047e-05,1.9063245e-07,3.0450315e-07,0.9999875,4.950334e-07,0.00016014469,8.757276e-06,4.118873e-05,0.9997887,1.1693161e-06,3.1301452e-06,7.264913e-10,8.1597456e-08,0.9999968,3.450852e-08,4.5072852e-08,4.9986587e-10,6.9648265e-10,1.0,6.689905e-09
470,5,odd,0.012316871,0.22917432,0.24616241,0.05690073,0.45544568,0.0068476205,0.13904792,0.66410375,0.14825734,0.041743312,0.03877895,0.07381138,0.23965368,0.56940895,0.07834705,0.008841973,0.11780883,0.62544596,0.06698192,0.18092135,0.01022419,0.11672523,0.20910077,0.43092638,0.23302336,0.009919404,0.10205946,0.55035275,0.12232888,0.2153395,0.018931722,0.06414324,0.2552587,0.46292037,0.19874592,0.01272874,0.17099616,0.49054673,0.14755623,0.17817211,0.019483157,0.087757826,0.63459706,0.23391739,0.024244592,0.0069548385,0.06441333,0.38060123,0.4827698,0.06526084,0.014458402,0.06732548,0.6934218,0.17270464,0.052089714,0.012764709,0.057834193,0.6961629,0.07838299,0.15485518,0.011229778,0.40080395,0.3119409,0.10198374,0.17404166,0.009221563,0.0128206005,0.9034776,0.050620634,0.02385968,0.0075401794,0.30631828,0.5074137,0.039486397,0.13924143,0.04301574,0.20829888,0.3779372,0.2601715,0.1105766,0.015298565,0.082574986,0.31041846,0.18679553,0.40491247,0.017294874,0.07156542,0.51840585,0.054831006,0.33790284,0.010512653,0.41378173,0.19101864,0.19672373,0.18796323,0.011949632,0.25384665,0.29229578,0.07625436,0.3656535
471,9,odd,1.3391552e-05,0.0007587098,0.99918276,1.176072e-05,3.3355915e-05,9.3025286e-05,6.0281935e-05,0.9998134,5.095518e-07,3.2874796e-05,0.0010648541,4.1315823e-05,0.99698704,6.887168e-05,0.001838044,2.4453653e-05,0.00010552312,0.99982315,1.3601435e-05,3.328755e-05,1.4088267e-05,9.9077315e-06,0.99966216,3.2546125e-06,0.00031071523,0.00015868028,0.0005195256,0.99929535,6.779562e-06,1.9650717e-05,0.00021483941,3.368708e-05,0.9995708,0.00010189355,7.8723046e-05,0.00012896066,0.00042758882,0.9993574,3.4327672e-06,8.257984e-05,0.0007654761,0.00069513114,0.9983882,7.590998e-05,7.5315074e-05,1.9446868e-05,0.00030197427,0.9995534,2.5966942e-06,0.0001226642,0.0013149928,0.0032779474,0.995118,4.2691136e-05,0.00024635252,7.1917334e-06,0.0001100482,0.99983454,7.7989955e-07,4.7371148e-05,0.00023867382,0.00014993682,0.9994417,4.1712497e-05,0.00012793309,0.00030599887,0.0023546712,0.9966499,0.00012094384,0.0005684464,0.00045844296,0.00077897887,0.99806815,0.0006586043,3.5959823e-05,9.6601885e-05,0.0012239412,0.9986532,4.929396e-06,2.1438986e-05,1.8366685e-05,2.3704943e-05,0.99992466,6.022991e-07,3.2669264e-05,2.2231783e-05,0.0002421132,0.9997309,2.8312452e-06,1.902887e-06,3.566658e-06,3.749341e-05,0.9999579,8.2733476e-07,2.840182e-07,6.999565e-05,0.00013394693,0.99972075,1.9850397e-05,5.544811e-05
472,3,odd,1.7410993e-06,0.85982066,5.3136e-10,2.8595889e-12,0.14017767,5.8778816e-05,0.3809484,2.1458159e-06,1.3793479e-10,0.6189907,1.3676324e-06,0.80004007,1.1426534e-05,1.0599776e-08,0.19994716,1.563029e-05,0.9054815,1.13549895e-07,4.6190703e-12,0.09450269,2.6098496e-05,0.71097976,7.9405005e-08,1.9085983e-11,0.288994,0.0005793083,0.39546487,6.728019e-06,5.9655307e-09,0.6039491,1.09931725e-05,0.3941009,8.02742e-06,4.4239595e-10,0.6058801,0.00048066903,0.5531549,3.110681e-08,8.5990537e-10,0.44636443,0.0012346235,0.28179955,2.0463756e-06,1.6791356e-08,0.71696377,1.1803793e-05,0.8976733,2.013804e-06,1.716508e-11,0.10231294,2.7683795e-05,0.9884467,1.03456856e-07,3.4232023e-11,0.011525526,9.176171e-05,0.6346143,3.1056663e-07,3.77822e-11,0.36529368,0.00010825446,0.2981166,0.00014700495,6.975405e-10,0.70162815,1.2646151e-06,0.95638144,1.0548322e-08,1.042352e-12,0.04361735,5.7709673e-05,0.21916588,2.4734218e-06,4.369381e-09,0.78077394,2.5202009e-05,0.92354953,1.8187699e-06,1.633502e-08,0.076423414,1.0580356e-05,0.7553134,8.307626e-08,8.8731786e-11,0.24467592,0.00021153959,0.5733082,9.945784e-09,2.839414e-12,0.42648026,1.41891915e-05,0.99542964,7.335316e-09,1.5441215e-10,0.004556179,0.009451195,0.595361,5.7601814e-05,2.4292497e-06,0.39512774
473,2,even,1.3765373e-08,0.99999905,5.1103767e-17,3.0660597e-14,9.615115e-07,8.3800984e-08,0.9922801,2.2180157e-16,5.284742e-14,0.0077197524,8.4128265e-10,1.0,6.7646056e-17,2.8118432e-15,1.4556155e-08,8.5494535e-13,1.0,2.5716666e-21,2.0697699e-20,2.6174015e-13,2.3230997e-09,1.0,2.9957243e-17,1.221497e-15,1.7184497e-10,2.537144e-09,1.0,5.1786555e-17,1.709487e-16,7.488173e-11,2.842752e-12,1.0,8.443974e-23,2.0442119e-21,2.7717447e-13,2.0032036e-08,1.0,2.3517939e-16,1.5022219e-13,1.3501406e-08,5.056139e-12,1.0,2.5133028e-20,4.3973656e-17,1.9645097e-09,1.2511285e-09,1.0,8.154222e-18,3.0575976e-16,1.2443879e-10,4.9484505e-09,1.0,3.3956537e-22,7.367204e-18,7.538711e-09,1.1644809e-10,0.99999976,3.6354174e-18,2.0252217e-14,2.8170558e-07,1.7196161e-11,1.0,5.0237425e-20,5.53037e-15,5.8031436e-08,1.2681601e-09,1.0,5.6810155e-21,3.1042759e-18,1.4483174e-09,4.4783682e-10,1.0,4.1765267e-18,6.591593e-16,4.7290643e-09,2.5860105e-09,1.0,2.6681649e-17,1.06344676e-16,6.9899664e-10,1.6284652e-12,0.9999999,8.052598e-22,1.2915703e-16,7.2615485e-08,2.3655877e-08,1.0,8.851662e-18,1.0974062e-14,5.8371983e-09,1.0478384e-09,1.0,1.1302234e-19,1.42612e-15,2.2546562e-08,1.1199385e-11,1.0,1.5093227e-19,2.8169383e-18,4.769399e-10
474,7,odd,5.9992886e-05,0.99899846,1.9424991e-05,1.7467116e-07,0.00092194293,2.0282268e-05,0.99914074,2.2193733e-05,4.3108201e-07,0.0008163358,1.099238e-05,0.99954057,1.6944537e-05,2.8181367e-07,0.0004313948,8.161472e-06,0.9985071,2.4908406e-05,8.669261e-08,0.0014596691,0.00027719256,0.99550456,0.00014665321,1.2026371e-05,0.004059617,1.8234224e-06,0.9998766,5.4937253e-05,2.9626857e-08,6.658397e-05,1.8207957e-06,0.9995072,1.5235496e-07,7.182062e-09,0.0004908454,0.00020631858,0.9939176,0.0004797533,5.4071315e-06,0.005390906,0.0008327415,0.9882814,0.00049366045,2.3793639e-06,0.010389911,0.00017572741,0.8836906,2.556669e-05,4.348625e-07,0.11610765,3.7980715e-06,0.99976057,8.793815e-07,3.9750242e-07,0.00023444204,1.5960818e-06,0.99982905,5.4623047e-06,5.7080336e-09,0.00016390494,4.0234496e-05,0.981372,4.914078e-05,4.2424367e-06,0.018534359,5.493725e-06,0.9988821,1.4585145e-06,4.4148229e-07,0.0011104941,1.7462733e-05,0.99805164,1.3745317e-06,1.2588337e-07,0.0019293075,7.218214e-05,0.9978327,2.899055e-05,1.6832363e-06,0.002064341,8.199529e-06,0.9986652,6.979938e-08,1.4179198e-08,0.0013264299,0.0005159861,0.98801374,0.0010534009,8.087156e-06,0.010408668,0.00076781644,0.9543764,0.00052718865,4.604854e-05,0.04428242,1.837636e-05,0.999595,0.00010799398,1.6681337e-06,0.00027701881
475,8,even,7.495652e-06,1.3445211e-05,0.00012013705,3.246513e-08,0.99985886,2.434035e-06,2.1674114e-05,2.7118517e-07,2.351988e-08,0.99997556,2.4926926e-06,4.4198863e-05,1.3082802e-05,2.4047045e-08,0.99994016,3.0256379e-06,3.919948e-05,9.81865e-09,9.79388e-10,0.9999578,3.2175714e-05,0.00092055224,3.914623e-06,5.3408496e-07,0.9990428,5.4372586e-06,0.0006914185,2.3608081e-07,2.3184546e-08,0.99930286,3.359053e-05,0.0008154957,8.4168477e-07,6.987333e-09,0.99915004,7.993407e-07,1.3538957e-05,1.0823674e-06,6.011682e-08,0.9999845,1.2302045e-06,1.0691327e-05,2.6570333e-08,1.3518117e-09,0.9999881,1.0884701e-07,6.6967064e-06,3.3255626e-06,4.371088e-07,0.9999894,0.00012946973,0.000121900885,0.00012891235,4.9873837e-08,0.9996196,1.0957881e-06,7.196346e-05,6.614195e-07,1.4858007e-07,0.9999261,2.2390991e-07,9.872064e-06,2.9272815e-07,3.139366e-08,0.9999896,1.1338537e-05,8.055735e-05,0.000112403,6.2258505e-07,0.99979514,6.4481296e-06,0.0005932362,9.64424e-06,3.6027892e-08,0.9993906,9.832289e-05,0.00085042336,3.444802e-05,3.1467853e-06,0.99901366,0.00011607898,0.0016337065,1.9814806e-05,3.1471525e-06,0.9982273,7.284722e-06,0.0008007084,0.00018353786,4.7726605e-08,0.9990085,6.307208e-05,0.0004438238,1.7380242e-05,1.9858835e-07,0.99947554,6.9311427e-06,8.508699e-05,2.182328e-05,4.0090796e-07,0.9998858
476,5,odd,1.6498778e-05,5.503703e-06,9.404916e-06,1.3165943e-07,0.9999684,0.0012257543,2.252241e-06,0.0008207384,3.3447805e-06,0.9979479,5.4299955e-05,9.9919625e-06,4.1204803e-05,1.7667498e-06,0.9998927,0.0005790035,4.4731998e-05,2.8628807e-05,2.113125e-05,0.9993266,4.5069173e-05,4.2339243e-06,1.972804e-05,1.6999637e-06,0.9999293,0.00014166406,2.0026475e-06,2.8956643e-05,1.0892704e-06,0.9998264,0.00025908038,2.6324502e-05,0.00026770117,7.324014e-06,0.99943954,5.495549e-05,1.9982801e-06,1.314601e-06,2.370093e-07,0.99994147,1.0797602e-06,1.3642844e-05,3.2952285e-05,8.0856225e-08,0.9999522,0.000116432886,4.006748e-06,8.963887e-05,7.81257e-08,0.9997899,0.00020470165,3.8805905e-05,2.7391295e-06,1.1343046e-06,0.9997526,0.0006501211,2.1615653e-05,5.2522908e-05,9.155763e-07,0.9992748,2.400809e-07,3.7844973e-06,1.4759476e-07,7.1359803e-09,0.9999958,8.251855e-05,8.1496655e-06,7.55605e-06,1.5806713e-06,0.9999002,0.00019616593,1.9670151e-06,0.00010990298,5.7465776e-08,0.99969196,9.989854e-06,4.475891e-05,8.218943e-06,7.3870655e-07,0.99993634,2.9968938e-05,1.1597252e-05,0.00015013936,6.76552e-06,0.9998016,9.703616e-05,1.1170599e-05,9.680776e-05,1.604191e-05,0.9997789,8.377797e-06,5.7296334e-06,3.265005e-06,1.2055033e-07,0.9999825,0.00010573224,9.831315e-07,0.00014277495,4.1909592e-05,0.9997086
477,6,even,2.7211742e-09,1.8477429e-06,1.9244276e-06,0.9999962,2.7241093e-12,5.4371018e-11,1.16348296e-07,7.3951213e-07,0.99999917,6.7369813e-13,4.1618307e-08,2.6460896e-06,6.3915636e-06,0.99999094,4.335161e-12,1.2641092e-06,2.0903435e-05,0.0015543733,0.99842346,2.4830576e-10,7.1657813e-10,4.154565e-11,2.5204567e-08,1.0,5.9035096e-15,5.549137e-08,4.7411717e-08,6.7969195e-05,0.99993193,1.350442e-09,1.2320321e-08,2.5353262e-07,2.3121606e-06,0.9999974,2.3867236e-12,9.044431e-10,7.461591e-09,5.5127577e-05,0.9999448,8.612837e-15,7.767693e-09,8.921974e-09,2.3272112e-06,0.9999976,1.6008563e-11,5.5390015e-11,6.3741204e-12,7.707338e-07,0.9999993,6.542681e-18,5.710068e-12,3.2102827e-11,3.6802692e-08,1.0,3.7206722e-14,6.227724e-09,1.07703414e-07,9.6569764e-08,0.99999976,7.92967e-12,3.3506882e-09,1.83658e-08,3.1470325e-05,0.9999685,6.8403193e-13,3.101156e-11,2.698299e-09,3.1152233e-08,1.0,5.013628e-15,2.5941143e-11,4.5389847e-10,1.5350359e-07,0.9999999,2.073862e-14,3.166759e-10,7.5177385e-11,1.1464653e-07,0.9999999,8.3874503e-13,8.192104e-12,3.519295e-09,3.090915e-06,0.9999969,6.8037998e-15,6.435817e-09,1.3351463e-09,1.6545919e-06,0.99999833,1.6202205e-13,1.216459e-06,1.309228e-07,4.8570713e-05,0.99995005,6.170481e-10,9.539762e-07,2.004325e-06,0.00016688542,0.9998301,1.2102384e-10
478,4,even,1.1023068e-05,6.594402e-06,0.99995923,2.303497e-05,9.0510596e-08,2.1808738e-08,2.4846425e-09,1.0,4.7302034e-08,4.228702e-10,1.4907513e-08,2.3551701e-08,1.0,2.3483864e-09,1.2989308e-11,1.2837115e-06,8.482974e-06,0.99998546,4.729395e-06,6.1283947e-09,1.6697514e-06,1.2851006e-06,0.9999969,1.458555e-07,5.1800635e-09,8.250243e-07,4.1698027e-07,0.9999987,1.0068007e-07,4.913723e-08,2.6887776e-06,1.7840891e-07,0.9999969,1.894168e-07,2.1179945e-08,5.716052e-07,1.8341638e-06,0.9999976,5.866229e-08,4.4268877e-08,6.339967e-08,3.3359415e-06,0.9999956,9.976008e-07,1.7267498e-08,7.4537646e-05,2.2319164e-06,0.9999213,5.4180714e-07,1.28407e-06,3.428844e-06,5.302683e-07,0.9999951,1.0130657e-06,1.1943356e-08,5.9042327e-07,1.0067643e-06,0.99999726,1.1299111e-06,6.7286905e-08,7.211278e-07,2.958694e-06,0.9999932,3.118897e-06,4.7375387e-08,7.694761e-08,9.2678725e-08,0.9999993,4.7431803e-07,9.3102884e-08,9.26071e-07,7.2448273e-07,0.9999981,1.8835351e-07,2.4106027e-08,1.731982e-07,4.7640302e-07,0.9999994,1.4987991e-08,7.4706685e-10,2.6355421e-08,3.3924445e-07,0.99999964,5.7106117e-08,1.4142055e-09,5.811868e-09,4.7472763e-08,0.9999999,7.724308e-08,1.3474122e-10,8.8452214e-09,1.6858113e-08,0.9999999,6.2610766e-08,3.9435233e-10,4.9699145e-07,3.0853062e-06,0.9999964,3.078678e-08,4.9952437e-08
479,7,odd,0.0036172003,0.3787262,0.59432304,5.4067972e-05,0.023279496,0.032677796,0.07186105,0.81458694,0.0006065182,0.08026775,0.08476199,0.42049164,0.16749689,7.0962487e-06,0.32724243,0.23778431,0.49024102,0.14476544,0.00039865565,0.12681067,0.0038017242,0.84628636,0.042839162,0.00010931493,0.10696335,0.002910509,0.89514375,0.09049352,7.891614e-06,0.011444313,0.318857,0.47359455,0.11246709,0.00031942458,0.09476191,0.014258102,0.047713287,0.5649166,5.286986e-05,0.37305918,0.006506719,0.48157975,0.4621785,2.3246024e-05,0.04971184,0.05560593,0.40257052,0.17227016,0.0003263677,0.369227,0.03300915,0.8259143,0.13088854,4.751081e-06,0.010183227,0.19209526,0.40811437,0.26795867,0.00017310305,0.13165867,0.0063855783,0.078122,0.89828724,1.0336396e-05,0.017194733,0.006484764,0.46877852,0.4344719,0.00066272763,0.08960216,0.02128444,0.010425237,0.85056025,0.0010473104,0.11668272,0.03395179,0.13332328,0.59162414,0.00027591153,0.24082492,0.0017242151,0.9310243,0.057600264,2.7799194e-06,0.009648506,0.0072020497,0.69313574,0.21010916,6.4125845e-05,0.089488946,0.004820891,0.78018266,0.15266483,0.00020704714,0.062124517,0.006603956,0.940468,0.036492467,6.741111e-06,0.016428784
