idx,label,parity,t00_c0,t00_c2,t00_c4,t00_c6,t00_c8,t01_c0,t01_c2,t01_c4,t01_c6,t01_c8,t02_c0,t02_c2,t02_c4,t02_c6,t02_c8,t03_c0,t03_c2,t03_c4,t03_c6,t03_c8,t04_c0,t04_c2,t04_c4,t04_c6,t04_c8,t05_c0,t05_c2,t05_c4,t05_c6,t05_c8,t06_c0,t06_c2,t06_c4,t06_c6,t06_c8,t07_c0,t07_c2,t07_c4,t07_c6,t07_c8,t08_c0,t08_c2,t08_c4,t08_c6,t08_c8,t09_c0,t09_c2,t09_c4,t09_c6,t09_c8,t10_c0,t10_c2,t10_c4,t10_c6,t10_c8,t11_c0,t11_c2,t11_c4,t11_c6,t11_c8,t12_c0,t12_c2,t12_c4,t12_c6,t12_c8,t13_c0,t13_c2,t13_c4,t13_c6,t13_c8,t14_c0,t14_c2,t14_c4,t14_c6,t14_c8,t15_c0,t15_c2,t15_c4,t15_c6,t15_c8,t16_c0,t16_c2,t16_c4,t16_c6,t16_c8,t17_c0,t17_c2,t17_c4,t17_c6,t17_c8,t18_c0,t18_c2,t18_c4,t18_c6,t18_c8,t19_c0,t19_c2,t19_c4,t19_c6,t19_c8
572,1,odd,0.011223734,0.04020903,0.007311312,0.018464273,0.92279166,0.0023650695,0.0054873237,0.008205413,0.0058579813,0.97808427,0.0053431583,0.016094822,0.0044246474,0.006186674,0.96795064,0.0014184505,0.0044428706,0.0031831714,0.0033156758,0.98763984,0.004495411,0.022142675,0.010693918,0.008296849,0.9543711,0.0017052278,0.0047977194,0.0032649187,0.0051521915,0.98507994,0.015250887,0.012645425,0.0055593485,0.014685937,0.9518584,0.007934088,0.011147431,0.012543163,0.016671922,0.9517034,0.0027950131,0.008700704,0.00698321,0.003599492,0.97792155,0.006129488,0.0062710345,0.01500495,0.0137971835,0.95879734,0.0030805191,0.00721153,0.0027735168,0.007940915,0.97899354,0.004709466,0.005529714,0.005462378,0.005878683,0.9784198,0.007150493,0.002262173,0.008235773,0.017650085,0.9647015,0.002752322,0.0073528714,0.0051551363,0.0023469082,0.9823928,0.003498557,0.011189885,0.0065244073,0.0018608441,0.97692627,0.007331772,0.007876258,0.017298296,0.0117244655,0.95576924,0.003838473,0.020612717,0.0057104407,0.012732084,0.9571063,0.00531356,0.010838536,0.0078085843,0.009722668,0.9663166,0.0027688197,0.0033251701,0.0045468616,0.004742968,0.9846162,0.0018111021,0.004308189,0.0020351587,0.0024134272,0.9894321
573,7,odd,0.11224838,0.88772875,2.3528246e-06,3.454712e-10,2.0526544e-05,0.41333514,0.5865689,3.5024354e-05,2.5195888e-09,6.096925e-05,0.7921278,0.20776749,9.93348e-05,3.170744e-08,5.39025e-06,0.91438824,0.0855983,7.66168e-06,3.4915584e-10,5.7324537e-06,0.64769256,0.35224423,2.8389974e-05,2.5275042e-09,3.484166e-05,0.7369404,0.26281506,0.00010371434,1.3960256e-08,0.00014079212,0.4411023,0.5587716,1.7918746e-05,1.3889278e-09,0.00010814708,0.2651974,0.7347864,1.331419e-05,2.805504e-10,2.866212e-06,0.7707022,0.22926803,2.3608629e-05,1.4683897e-10,6.1643377e-06,0.59482753,0.40516368,7.408252e-06,6.160695e-11,1.3911384e-06,0.7543956,0.24556191,3.22196e-05,4.4420298e-10,1.0322753e-05,0.55164135,0.4483431,7.235352e-06,6.5918373e-09,8.30937e-06,0.5271452,0.47284478,3.3839513e-06,7.9255824e-11,6.603799e-06,0.56770724,0.43224803,1.0813369e-05,1.1713734e-09,3.3922242e-05,0.43335414,0.56664,1.6251134e-06,1.1869622e-10,4.2050374e-06,0.9743517,0.02556719,7.8921046e-05,1.1797611e-09,2.1659753e-06,0.734424,0.26553932,1.4467802e-05,9.395911e-10,2.2279617e-05,0.46668828,0.53328764,1.498471e-05,7.7756096e-10,9.107323e-06,0.83643353,0.16351636,4.4019223e-05,8.7101926e-10,6.09999e-06,0.65865725,0.341221,7.7457866e-05,1.641521e-08,4.437299e-05
574,8,even,8.640561e-11,2.9460406e-10,7.721233e-11,4.6022626e-12,1.0,4.666458e-10,1.9594343e-10,4.707807e-09,3.6530427e-12,1.0,5.476952e-10,1.02933755e-11,1.3971872e-08,1.3955337e-11,1.0,3.7050696e-11,3.4790526e-10,6.226591e-11,2.2348668e-12,1.0,1.1350793e-09,4.668899e-09,6.033402e-09,1.4744891e-11,1.0,4.7664434e-10,1.3771249e-11,3.5749044e-09,3.490082e-12,1.0,7.830169e-10,2.7027686e-10,1.5319289e-10,1.07455754e-11,1.0,5.9613876e-11,5.2585336e-09,3.1269892e-10,2.1385612e-12,1.0,4.8571328e-11,1.5933543e-11,3.0980468e-11,9.459051e-13,1.0,5.517372e-10,5.4913246e-10,4.145103e-09,2.9071441e-11,1.0,8.818089e-12,4.8537528e-11,6.3662513e-12,1.7373178e-13,1.0,1.4804605e-11,2.8356541e-11,2.3255281e-10,4.0349804e-13,1.0,9.578437e-10,3.6706402e-10,1.4122922e-09,1.6094265e-11,1.0,1.3214115e-10,1.3100758e-10,3.2575384e-10,4.919808e-11,1.0,7.2805525e-11,1.512349e-11,3.4987853e-09,5.717446e-12,1.0,3.810652e-09,1.2245915e-09,1.4677282e-09,5.0836144e-11,1.0,1.5272339e-11,7.688179e-12,3.3421206e-12,1.6486988e-12,1.0,5.318843e-10,5.603004e-11,5.3347227e-10,1.2038302e-12,1.0,6.387799e-10,2.9676962e-11,9.573634e-10,1.7053155e-12,1.0,1.6211625e-10,4.2994994e-10,2.7442526e-10,1.7001971e-12,1.0
575,2,even,2.5634267e-12,1.0,6.744e-15,6.783118e-14,1.1566142e-14,2.7364761e-13,1.0,3.3956624e-17,1.5342995e-15,1.0856636e-15,1.6855491e-14,1.0,1.5419424e-18,5.232227e-18,1.6561704e-17,2.6788635e-13,1.0,2.5270654e-16,3.3891932e-16,1.6862984e-14,4.0883255e-13,1.0,1.8024194e-16,1.4144661e-15,2.1681116e-16,1.1251321e-12,1.0,6.722444e-17,9.387503e-16,1.5956745e-15,3.2844946e-15,1.0,1.2688172e-18,9.14223e-18,3.1009384e-18,1.2441261e-15,1.0,5.712379e-19,9.062261e-19,7.739307e-19,2.3902445e-14,1.0,1.36287436e-17,4.645202e-16,6.3053567e-16,7.530705e-13,1.0,8.380882e-16,3.250157e-15,3.322514e-15,4.0342082e-14,1.0,2.8840277e-17,1.7002066e-16,4.6459258e-17,2.3749492e-13,1.0,3.256247e-17,4.181906e-15,2.6785518e-13,2.5837063e-14,1.0,1.1557352e-16,3.420559e-17,8.994389e-17,1.6714913e-14,1.0,3.327189e-18,5.67401e-17,8.6216857e-17,3.1799487e-13,1.0,5.967942e-18,3.5576734e-17,1.08574596e-16,1.1368378e-14,1.0,2.953375e-19,2.5967798e-17,4.9672076e-18,2.6925216e-12,1.0,3.6342125e-14,6.462011e-14,4.544373e-14,4.2310414e-14,1.0,4.3852996e-19,1.0204626e-15,6.241417e-15,1.811109e-14,1.0,6.464361e-19,3.350422e-17,1.1207375e-15,1.6013617e-14,1.0,2.3186203e-16,2.8000127e-17,7.382798e-16
576,9,odd,6.5085133e-06,1.5474459e-06,0.99988127,3.4889976e-07,0.0001102399,5.015603e-06,3.2859296e-06,0.9992719,3.039294e-07,0.0007194029,1.5183733e-05,1.1335028e-05,0.99970585,1.2919115e-06,0.00026618477,5.5453696e-05,0.00018505733,0.99484247,2.8011886e-05,0.004888998,6.4747046e-06,8.570754e-06,0.99921966,1.3822538e-06,0.00076394895,6.3878233e-06,1.6356602e-05,0.99868745,2.2129531e-07,0.0012895474,3.755545e-06,7.0817855e-06,0.9998055,1.8588857e-07,0.00018340755,4.5082288e-05,1.017431e-05,0.9960756,4.657077e-06,0.0038646157,4.106482e-05,2.3113816e-05,0.9935883,6.733881e-07,0.0063467687,4.7891076e-06,4.9059257e-05,0.9990982,1.2370619e-07,0.0008479057,1.020259e-05,4.8085963e-06,0.99963045,4.2804837e-07,0.0003540847,7.3315405e-06,1.2645617e-05,0.9924671,6.615891e-07,0.0075121606,1.2506353e-05,9.800559e-06,0.9976781,1.5866598e-06,0.0022979872,2.197045e-06,3.826751e-06,0.9994672,6.9604494e-07,0.00052604586,4.9012256e-06,1.2992215e-05,0.9991967,1.178351e-06,0.00078424695,1.09991215e-05,8.428302e-06,0.9993383,2.0477034e-07,0.0006420488,7.882755e-06,6.2112654e-06,0.99931777,1.619441e-07,0.00066801766,1.548958e-05,4.607044e-05,0.9066658,2.3699463e-06,0.09327023,2.7711121e-06,3.220719e-05,0.9995433,3.034457e-07,0.00042130405,8.281431e-05,0.00035547445,0.9919378,1.0911986e-05,0.007612925
577,7,odd,0.22940053,0.71752423,0.0030402231,1.516093e-07,0.0500349,0.7921823,0.14658368,0.021165341,2.4715132e-06,0.04006614,0.5052705,0.22632146,0.039321635,7.0148974e-07,0.22908565,0.58374494,0.06526453,0.32795584,9.06225e-06,0.02302564,0.39003888,0.2675054,0.058091488,1.1401413e-06,0.2843631,0.46410805,0.4264298,0.020820886,1.296238e-06,0.08863999,0.14310642,0.10327983,0.49809813,9.353194e-06,0.2555063,0.51269376,0.23197417,0.10496605,2.207714e-06,0.15036377,0.35968468,0.44867644,0.06391066,1.1622949e-06,0.127727,0.6307183,0.26653174,0.017047103,1.1702064e-06,0.085701704,0.25123388,0.5368412,0.017053913,2.6509625e-07,0.19487073,0.13645485,0.70260257,0.010388175,1.2650456e-07,0.15055428,0.30724752,0.56989896,0.045400638,1.15002514e-07,0.07745274,0.15290983,0.52748185,0.0066228714,2.2492884e-07,0.31298518,0.2597705,0.64843017,0.02239347,2.866397e-07,0.069405496,0.39129385,0.5204258,0.012568147,1.9322934e-07,0.075711966,0.40917653,0.49695057,0.024935631,3.128034e-07,0.06893696,0.23578519,0.6591779,0.03893736,1.4830093e-07,0.06609931,0.5144977,0.21426031,0.054478776,4.755335e-07,0.21676275,0.49598652,0.47300076,0.01108277,3.0396285e-07,0.019929659
578,5,odd,0.6673229,0.00038743034,0.3135862,0.018282726,0.0004207526,0.76609266,0.0006098222,0.2071764,0.025868678,0.0002524712,0.5062797,0.0003100765,0.48533535,0.0075495467,0.0005254043,0.68038154,0.00049776514,0.30846393,0.010453131,0.00020367414,0.4684548,0.00049266964,0.5176199,0.013198438,0.00023419254,0.46180522,0.0003167745,0.5323524,0.005456242,6.938166e-05,0.548699,0.00011886862,0.44796577,0.0031833579,3.2984142e-05,0.43857938,0.0015029749,0.52051795,0.038574558,0.00082517724,0.34293395,0.00013815357,0.6492968,0.00757217,5.8807844e-05,0.76161206,0.00017161883,0.231404,0.0064675407,0.00034486884,0.6955229,0.0001576074,0.29927424,0.004954454,9.079983e-05,0.66864556,0.00013466226,0.30949682,0.021515839,0.00020714848,0.3604642,0.001262759,0.63402724,0.0030329768,0.0012128442,0.6999207,0.00033066876,0.2875384,0.011977019,0.00023312162,0.59544766,0.0004438327,0.39138314,0.012509592,0.0002157962,0.3354934,0.00031762634,0.65830255,0.0057433336,0.0001430299,0.48665437,0.00019665093,0.49830565,0.014773301,6.996034e-05,0.26807636,0.0007545839,0.7130892,0.0177413,0.0003385168,0.60894036,0.00033362897,0.37859985,0.01206718,5.8948455e-05,0.45253205,0.00027266648,0.5419245,0.005187673,8.3156476e-05
579,4,even,1.5315523e-07,1.5820765e-07,0.99999964,5.892085e-09,1.11639515e-08,9.386179e-08,6.001772e-08,0.9999999,2.996016e-09,3.0709938e-08,1.1696806e-07,1.2828352e-08,0.9999999,2.0365187e-09,1.3719569e-08,1.068702e-06,9.985047e-08,0.9999987,3.7507043e-08,1.0316046e-07,7.1026506e-08,7.940432e-08,0.9999999,1.4118457e-08,5.93154e-09,1.5948423e-06,2.0434665e-07,0.9999982,2.1766564e-08,2.6051366e-08,1.7111776e-07,3.7849155e-08,0.99999964,1.3690105e-08,5.9927906e-08,8.658886e-08,7.217198e-08,0.9999999,1.6739369e-08,7.624214e-09,6.214633e-07,4.7981228e-08,0.9999993,5.0924958e-09,1.426682e-08,2.1225698e-07,7.760114e-07,0.9999989,7.836126e-09,6.944227e-08,3.6884563e-07,1.329508e-07,0.9999995,3.8416452e-08,1.0260965e-08,2.0534708e-07,6.351163e-07,0.99999917,4.8692663e-09,5.5725906e-08,6.1112104e-08,1.7528902e-07,0.99999976,1.0849322e-08,5.949457e-08,1.9776424e-08,1.0965244e-08,1.0,1.999702e-09,1.3626356e-09,2.0246446e-06,1.5347503e-07,0.99999774,1.2544404e-08,7.6071046e-08,7.961964e-09,1.6332434e-08,1.0,6.86157e-10,9.132529e-09,5.43732e-08,3.1630472e-07,0.99999964,4.391498e-09,1.1352202e-08,1.8064434e-08,2.8129476e-08,1.0,1.3775413e-09,9.2134084e-10,4.3004054e-08,5.5568123e-08,0.9999999,1.1739803e-08,1.0484945e-08,1.1938826e-06,2.5636166e-07,0.9999982,6.664031e-08,2.9735665e-07
580,1,odd,0.002338146,0.12972602,0.00030425962,0.002303258,0.8653283,0.004177749,0.16292138,0.0027810999,0.0024937687,0.82762605,0.0012320142,0.05484385,0.00018724003,0.0011692903,0.94256765,0.006089585,0.19553584,0.0008713764,0.004270761,0.7932324,0.0012149665,0.0049357926,0.00011560504,0.0019844035,0.9917493,0.004170965,0.040872943,0.001416469,0.0031615312,0.95037806,0.0023589474,0.047105134,0.0007580883,0.001237344,0.94854045,0.0058882437,0.03651713,0.0006957238,0.008421085,0.9484778,0.0015451576,0.02889427,0.0001730615,0.0011282526,0.9682593,0.003269673,0.1616601,0.0010879808,0.0034707922,0.8305114,0.0030363374,0.05472963,0.0003001351,0.003315426,0.9386185,0.0017197301,0.02005392,0.0002700644,0.0016715089,0.9762848,0.0029193282,0.074129924,0.0004715787,0.0017636227,0.9207156,0.0063157384,0.06096844,0.0007800198,0.0025453991,0.9293904,0.0044649076,0.07393747,0.0010038515,0.0020053973,0.9185884,0.0035636057,0.023003867,0.0014600677,0.0050721075,0.96690035,0.0040351693,0.03486537,0.0009789848,0.0025237864,0.95759666,0.006380645,0.0050347275,0.00090150605,0.004385073,0.98329806,0.0028771698,0.053037588,0.00040427415,0.0011529557,0.94252807,0.0020284257,0.02723602,0.0011658147,0.0012886598,0.96828103
581,1,odd,0.0006450879,0.00025653097,1.6233693e-05,0.017579202,0.9815029,7.824619e-05,5.6429504e-05,8.5406054e-07,0.0041526016,0.9957119,0.0001411305,0.002126636,8.7598e-07,0.030103143,0.96762824,0.0005715065,0.0002921905,1.1871084e-05,0.11661582,0.88250864,0.007321746,0.00064439344,1.5819274e-05,0.09164689,0.9003712,6.78981e-05,0.0015064556,4.925051e-06,0.006481621,0.9919391,7.680745e-05,2.2103884e-05,8.263026e-07,0.016583372,0.98331696,0.00013847637,0.000475268,5.728369e-07,0.010218952,0.9891668,4.038511e-05,0.0009337094,1.2316193e-06,0.0011369151,0.9978878,0.0013564421,0.00039630386,3.2792686e-05,0.08073709,0.9174774,0.00043265475,0.0004888721,0.0007752672,0.025321377,0.97298187,0.0021648523,0.0015287293,2.0605949e-05,0.45102158,0.5452642,0.0013368104,0.0020803374,4.0978983e-05,0.071641,0.9249009,0.00046910913,0.00019015423,2.7265507e-05,0.045498423,0.95381504,4.5331515e-05,0.000542136,4.7818423e-07,0.002467101,0.99694496,0.00029665593,3.166618e-05,2.13013e-06,0.025556022,0.9741135,0.0005378639,0.000626602,1.5003801e-05,0.027830971,0.9709896,0.00060161384,0.005528409,1.69288e-05,0.17379467,0.8200584,8.873108e-05,0.0016767523,3.2879696e-05,0.007625634,0.990576,0.00024476126,0.0010011833,3.495166e-06,0.0026955057,0.996055
582,0,even,0.9999697,5.57392e-06,2.8124653e-08,2.4328245e-05,3.879002e-07,0.9999678,5.3354137e-07,1.5871598e-07,3.1557367e-05,1.9062206e-08,0.99987364,8.482204e-06,1.485669e-07,0.00011737641,3.7257294e-07,0.99794954,1.0692634e-05,3.584816e-06,0.0020323356,3.954068e-06,0.99987304,9.151431e-07,6.628974e-07,0.00012492275,3.374196e-07,0.9999852,2.3620551e-07,3.4062403e-08,1.4591405e-05,2.5305978e-08,0.9998981,2.3074465e-06,2.8328088e-07,9.9143e-05,2.1375678e-07,0.9999316,8.491966e-07,1.8847105e-07,6.705473e-05,1.9088647e-07,0.9999249,1.4455794e-06,1.6305772e-07,7.317853e-05,3.938889e-07,0.99984026,5.365503e-06,1.6427224e-07,0.00015329194,9.917094e-07,0.99992,5.3964136e-06,3.091554e-07,7.321566e-05,1.1181635e-06,0.999861,2.0250031e-06,3.1033971e-07,0.00013606604,4.6150913e-07,0.9998355,3.6565236e-06,1.9646006e-07,0.0001552346,5.3705508e-06,0.9999635,4.923816e-07,5.8590288e-08,3.580619e-05,2.6126708e-07,0.9997626,3.6293422e-05,1.7322401e-06,0.00019667848,2.649161e-06,0.9999399,1.901068e-06,9.664134e-07,5.6476183e-05,7.3800084e-07,0.9999169,7.3525925e-06,3.1103914e-07,7.505892e-05,2.4006033e-07,0.9989888,7.508123e-06,4.8426244e-07,0.0010025128,6.6258593e-07,0.9998809,3.15473e-06,1.500135e-07,0.00011552279,3.2390128e-07,0.9993611,4.0187956e-06,1.6288857e-07,0.0006321974,2.5250204e-06
583,9,odd,0.00014632383,3.9954022e-05,0.99719125,3.2662368e-07,0.0026221124,0.00017953805,3.6572637e-06,0.99942577,8.649653e-09,0.0003909866,1.2207216e-05,5.5483014e-07,0.9999466,9.731044e-09,4.0641393e-05,8.654775e-05,2.695588e-06,0.99986386,6.4706445e-09,4.6887213e-05,9.518608e-05,4.0204604e-06,0.99961674,5.3939285e-08,0.00028397728,1.5799396e-05,1.4423051e-06,0.99993646,6.402317e-08,4.610988e-05,3.2445714e-05,5.5305134e-07,0.99994576,7.639609e-09,2.1220178e-05,4.2197353e-05,4.7962277e-07,0.9998211,5.3624034e-09,0.00013622732,9.360648e-05,2.0645368e-06,0.99971217,1.3437745e-08,0.00019214241,2.0623544e-05,9.983632e-07,0.9999709,9.401922e-09,7.465492e-06,0.00025790636,6.3819534e-06,0.9995735,8.99224e-08,0.00016208996,0.00014054352,2.0243576e-06,0.99979776,9.198018e-08,5.9607e-05,0.00018973192,2.421189e-05,0.9988593,3.354297e-08,0.0009267383,1.5569438e-05,5.437087e-07,0.9999716,3.0405924e-09,1.2220929e-05,0.000114459224,9.066834e-07,0.99987483,2.1529079e-08,9.720891e-06,1.0229932e-05,2.8045696e-07,0.9999788,9.271793e-10,1.0760887e-05,0.0001270317,6.028714e-06,0.9988832,3.2801687e-08,0.0009838053,2.8410755e-05,9.2273643e-07,0.9999404,9.242574e-09,3.0326299e-05,6.882974e-05,8.987137e-07,0.99985886,2.9504415e-08,7.14406e-05,0.00020875206,1.4117437e-06,0.9997235,7.906536e-08,6.625777e-05
584,1,odd,0.00050572725,0.042421408,3.9886912e-05,1.3151098e-05,0.9570198,0.0019073131,0.027025448,0.00010243141,1.6904141e-05,0.97094786,0.00068181707,0.014881828,7.188095e-05,1.8919748e-06,0.9843626,0.0029049395,0.06389344,0.00028540488,5.116439e-06,0.9329111,0.001293401,0.50796455,0.00019415119,8.467908e-06,0.49053946,0.00095264445,0.05894581,1.4526286e-05,1.03732345e-05,0.9400767,0.00017978475,0.8191898,9.542638e-06,3.4584257e-06,0.18061745,0.00067558774,0.015757542,7.886796e-05,6.645723e-06,0.98348135,0.00070854626,0.04798074,2.5374402e-05,2.2353242e-06,0.95128304,0.0005205947,0.025695305,1.7370792e-05,5.526578e-07,0.97376615,0.0006463711,0.02570146,2.8731285e-05,1.376903e-06,0.9736221,0.00028802865,0.006317557,1.2530343e-05,1.3681926e-06,0.99338055,0.0002230692,0.013711242,1.0533842e-05,7.3416464e-07,0.9860545,0.0009516058,0.16272517,3.5132118e-05,6.457596e-07,0.83628744,0.0033082555,0.11237587,0.00016115424,1.0122125e-05,0.88414454,9.875832e-05,0.0019636478,2.7581527e-06,1.442267e-06,0.9979334,0.00088420295,0.0030788851,1.7590495e-05,2.7958092e-06,0.99601656,0.010389692,0.6704649,5.7004538e-05,1.2151662e-05,0.31907627,0.003921905,0.0046400344,8.784026e-05,9.947785e-06,0.9913402,0.006434423,0.059323117,0.00038258743,6.264227e-05,0.93379724
585,8,even,1.8117586e-05,0.0017986121,1.7354952e-07,0.00017407045,0.998009,3.598708e-05,0.0027355095,2.7597132e-06,0.00034813306,0.99687755,7.1586524e-06,0.0010289671,7.7310524e-08,6.640366e-05,0.9988973,3.240818e-05,0.0028649748,3.0982548e-07,5.027463e-05,0.9970521,2.7730479e-05,0.0025168424,1.2707216e-07,0.00014512007,0.99731016,5.555007e-05,0.01161033,1.2651054e-06,0.00035489627,0.987978,2.3250032e-05,0.0011625877,4.5288957e-07,9.958313e-05,0.9987141,3.1060594e-05,0.00066787296,6.05733e-07,0.00048115343,0.9988193,6.977117e-05,0.0012645287,1.3559755e-06,0.00015578234,0.9985085,2.4368606e-05,0.00095443765,7.796623e-07,0.00016563463,0.99885476,4.9871524e-05,0.006067964,6.4317132e-06,0.00022804765,0.99364763,4.70478e-06,0.0035573866,6.5991657e-07,0.00024850044,0.9961888,7.8449215e-05,0.000976813,1.0007803e-06,0.0006406143,0.99830306,2.914866e-05,0.0018648241,3.6000003e-07,0.0002718098,0.9978339,1.5937265e-05,0.000578752,2.0610362e-06,0.00014429328,0.99925894,2.2096874e-05,0.002273647,1.3701943e-07,0.00021934278,0.9974848,1.4587701e-05,0.0027756267,2.6775876e-07,4.234772e-05,0.99716717,1.9245887e-05,0.0018012625,1.5410188e-06,0.00048864796,0.99768937,3.444376e-05,0.002869172,2.7487752e-06,0.0003114289,0.9967822,8.105553e-06,0.0011291758,1.5826842e-07,0.00010694307,0.9987556
586,7,odd,2.6238597e-06,0.9999974,1.48072e-10,1.8433094e-14,2.7588336e-11,1.07322e-05,0.9999893,2.5783034e-10,1.1397139e-13,1.0274539e-10,3.5581284e-06,0.9999964,1.3234953e-10,1.6798488e-15,5.492821e-11,3.8683156e-05,0.99996126,2.9711082e-08,6.635699e-13,6.465389e-09,7.2283883e-06,0.9999927,2.2153992e-09,2.7240713e-14,1.1220711e-10,3.7786813e-06,0.9999962,7.5183984e-11,1.3895606e-14,3.0039214e-11,1.9385412e-05,0.99998057,1.9441277e-08,8.087836e-13,1.0749196e-08,3.7762534e-06,0.9999962,4.270127e-10,7.3515785e-15,1.2468945e-10,0.00036189976,0.9996363,1.7998703e-06,1.5483596e-10,4.0966417e-09,6.705531e-07,0.9999993,5.2586352e-11,6.492271e-15,1.3427517e-11,7.1307186e-06,0.99999285,1.8926043e-10,1.4021437e-14,1.7692435e-10,4.52058e-06,0.99999547,2.2890444e-10,2.7900298e-14,7.663211e-12,7.762144e-07,0.99999917,9.74992e-11,5.886122e-15,5.7002077e-11,7.065052e-05,0.9999293,7.5549433e-10,1.3817146e-13,1.1483227e-10,2.1982822e-05,0.99997807,1.8156635e-09,7.6129446e-13,4.259475e-10,0.00012174488,0.9998783,1.1810422e-08,1.1472429e-12,2.1205233e-09,2.3739308e-06,0.9999976,2.4114866e-10,4.3170166e-14,1.215997e-10,4.2838515e-06,0.9999957,6.1135697e-10,6.60907e-14,2.7557853e-10,7.0028e-05,0.99993,4.861571e-09,3.0693078e-13,3.8014616e-10,1.6906608e-05,0.9999831,5.670734e-09,3.1867699e-12,2.7736655e-09
587,6,even,2.60265e-10,2.506073e-10,4.4643642e-10,1.0,6.8197433e-13,1.1054656e-09,8.852678e-10,9.0746344e-10,1.0,2.4447933e-12,5.832365e-10,8.3184896e-11,3.5563108e-09,1.0,1.2140574e-11,1.6296673e-09,6.641833e-09,1.146383e-08,1.0,6.310908e-11,4.9873644e-10,6.152761e-10,1.5084526e-09,1.0,1.4105733e-11,4.1749826e-10,6.19285e-10,1.3216617e-09,1.0,7.6619015e-12,7.858472e-11,2.9061685e-11,1.1234192e-11,1.0,9.77254e-13,2.3215259e-10,6.843243e-11,5.622266e-10,1.0,1.6680575e-11,5.859014e-10,4.3910008e-11,5.1206186e-09,1.0,4.009298e-12,3.72768e-08,3.4674874e-09,4.568468e-08,0.9999999,2.1935244e-10,1.1117366e-10,7.02473e-10,2.187215e-11,1.0,7.788261e-12,7.627411e-10,1.1650929e-09,1.1220065e-10,1.0,8.3700364e-12,5.6640925e-10,6.0056604e-10,4.56439e-09,1.0,1.2300868e-11,1.05055936e-10,8.235215e-11,7.858322e-11,1.0,2.0921348e-13,3.8751205e-10,4.0410714e-10,4.8906268e-11,1.0,2.4827262e-11,3.1122088e-10,1.9447495e-10,4.5205054e-10,1.0,1.9004086e-11,6.512617e-11,1.5501605e-11,1.2207407e-10,1.0,3.1002202e-12,3.1817333e-09,3.7872403e-09,3.2149725e-10,1.0,5.112133e-11,1.5860758e-09,1.4898403e-10,6.603819e-10,1.0,1.896132e-12,6.7075367e-09,1.8521509e-09,2.2458746e-08,1.0,1.4243887e-11
588,3,odd,7.808577e-06,7.324329e-06,4.503326e-06,2.5756355e-10,0.99998033,9.686346e-07,2.1210667e-06,1.1866387e-06,1.4439965e-10,0.9999957,9.650342e-07,6.6325384e-07,1.6838778e-06,6.2619666e-11,0.99999666,8.1473064e-07,4.5997044e-07,9.863259e-06,2.577093e-10,0.9999889,3.078657e-06,9.897766e-07,1.6443212e-06,2.8281966e-10,0.9999943,4.1789754e-06,4.0736145e-06,1.1515655e-05,5.2561006e-10,0.9999802,4.36809e-06,6.8874015e-06,3.2105143e-06,5.613538e-10,0.9999856,8.041735e-06,1.2526173e-05,5.5466387e-07,3.2334655e-09,0.9999789,5.518838e-07,2.5496786e-06,1.6682891e-06,2.589892e-10,0.99999523,8.5039886e-07,1.1865066e-06,3.7390884e-05,2.5507593e-10,0.99996054,2.206784e-07,2.5428976e-06,3.2731887e-06,5.1772968e-11,0.9999939,9.452024e-07,1.4863587e-06,1.9983669e-05,3.3090658e-10,0.9999776,1.8877e-06,4.3190167e-07,3.8852622e-06,1.4353722e-09,0.9999938,1.6327313e-05,6.72973e-07,2.5773566e-06,2.0057322e-09,0.99998045,0.000101300546,3.0520107e-05,2.6068858e-05,4.3319353e-09,0.99984205,2.4006658e-06,2.1374801e-06,6.978232e-07,4.3631725e-09,0.99999475,5.224828e-06,3.0434809e-05,1.1250382e-05,6.9083286e-09,0.99995303,6.8062263e-06,1.080938e-06,0.0002477132,1.3377025e-09,0.99974436,3.854921e-06,1.3698119e-07,2.0985854e-05,1.8848694e-09,0.99997497,4.5812075e-07,2.160507e-06,9.723208e-07,6.0344246e-10,0.9999964
