idx,label,parity,t00_c0,t00_c2,t00_c4,t00_c6,t00_c8,t01_c0,t01_c2,t01_c4,t01_c6,t01_c8,t02_c0,t02_c2,t02_c4,t02_c6,t02_c8,t03_c0,t03_c2,t03_c4,t03_c6,t03_c8,t04_c0,t04_c2,t04_c4,t04_c6,t04_c8,t05_c0,t05_c2,t05_c4,t05_c6,t05_c8,t06_c0,t06_c2,t06_c4,t06_c6,t06_c8,t07_c0,t07_c2,t07_c4,t07_c6,t07_c8,t08_c0,t08_c2,t08_c4,t08_c6,t08_c8,t09_c0,t09_c2,t09_c4,t09_c6,t09_c8,t10_c0,t10_c2,t10_c4,t10_c6,t10_c8,t11_c0,t11_c2,t11_c4,t11_c6,t11_c8,t12_c0,t12_c2,t12_c4,t12_c6,t12_c8,t13_c0,t13_c2,t13_c4,t13_c6,t13_c8,t14_c0,t14_c2,t14_c4,t14_c6,t14_c8,t15_c0,t15_c2,t15_c4,t15_c6,t15_c8,t16_c0,t16_c2,t16_c4,t16_c6,t16_c8,t17_c0,t17_c2,t17_c4,t17_c6,t17_c8,t18_c0,t18_c2,t18_c4,t18_c6,t18_c8,t19_c0,t19_c2,t19_c4,t19_c6,t19_c8
633,5,odd,0.015395562,0.00019322883,0.17114247,0.0011901775,0.81207854,0.012297637,6.212148e-05,0.08166867,0.0031172244,0.9028543,0.00044448985,1.1091858e-05,0.21890058,0.0010443823,0.77959937,0.0028611843,6.295608e-06,0.043718953,0.00031632828,0.9530972,0.040227894,0.0005174678,0.035047658,0.0606685,0.8635385,0.07115757,0.0015520797,0.39752048,0.010998911,0.518771,0.006242851,0.00063828065,0.6813933,0.0001453887,0.31158018,0.020183261,0.0016626016,0.2597848,0.005910889,0.71245843,0.00031793411,1.5056766e-06,0.71983546,0.00035560882,0.27948955,0.00069550285,0.00015025177,0.9702011,0.0011722086,0.027780922,0.0015188622,1.2193034e-06,0.050278265,3.499979e-05,0.94816667,0.0011445408,0.00037363762,0.16464879,0.0012474873,0.8325855,0.0042045205,2.1352942e-05,0.06104725,0.0067176125,0.9280093,0.10702505,0.00044149318,0.15228097,0.0015244527,0.738728,0.032801453,0.00022665193,0.06487665,0.007804521,0.89429075,1.0560153e-05,3.4630445e-06,0.03393643,0.00028932726,0.96576023,0.010074154,0.00018310492,0.27981922,0.04414489,0.66577864,0.018679498,0.00034841016,0.621002,0.030772509,0.3291976,0.0013420789,0.00019219387,0.0022609504,0.000631534,0.9955733,0.01725583,0.00073639676,0.3728581,0.04335657,0.5657931
634,2,even,2.9899517e-11,0.99999845,1.8854944e-11,1.0130579e-09,1.5002278e-06,1.7269333e-07,0.99999654,4.3929607e-08,5.540714e-09,3.3382648e-06,3.7405212e-07,0.9998764,1.03984945e-08,2.0679511e-09,0.00012320782,7.4027784e-11,0.9999994,1.7180422e-10,4.6339276e-11,5.4857657e-07,5.6981798e-11,1.0,1.741132e-10,1.0545626e-10,1.7057702e-09,9.5271304e-08,0.9999496,2.3237448e-07,1.0142066e-06,4.8960974e-05,2.247687e-08,0.9999999,5.161636e-09,9.297215e-08,4.978045e-08,1.4383997e-09,0.9999989,1.6296832e-10,1.6306862e-08,1.0253212e-06,2.39259e-09,0.99999976,6.6959823e-12,5.477988e-09,2.86523e-07,5.753435e-09,0.9999981,2.1665745e-08,1.327458e-08,1.9339504e-06,3.0621155e-07,0.9999994,7.6527414e-08,1.174589e-08,6.795514e-08,1.03229855e-11,1.0,3.0454534e-14,1.4936608e-11,3.3068452e-09,4.1859572e-16,1.0,2.3149693e-17,1.724967e-15,1.1278883e-09,6.62981e-11,0.9999993,1.0247813e-13,4.9095304e-11,7.2813117e-07,1.8595734e-09,0.99999607,2.1011513e-10,4.5412587e-08,3.875261e-06,5.7045926e-12,1.0,1.4015635e-13,3.706849e-12,5.4117145e-08,6.876455e-09,0.9999958,7.7860085e-10,2.2263295e-10,4.219818e-06,2.1690004e-08,0.9999995,1.1630873e-09,4.935774e-11,4.3949626e-07,3.5669838e-09,0.99999833,1.1039457e-07,1.4117627e-06,7.4574274e-08,2.4311748e-06,0.99978215,6.819071e-07,3.5967103e-05,0.00017875776
635,7,odd,8.898655e-09,3.4514412e-11,0.9999478,2.2635933e-10,5.2206447e-05,4.4422836e-07,4.6246788e-07,0.998787,7.854802e-13,0.0012120971,0.0004390895,2.6688872e-06,0.9972096,1.1447365e-06,0.0023474912,0.00017104011,7.5117246e-06,0.99386966,3.8456655e-08,0.005951795,2.1767766e-05,5.5808637e-06,0.998852,2.2846333e-08,0.0011206286,2.6061714e-11,7.2865487e-09,0.9997656,3.791058e-12,0.00023447987,3.360622e-07,6.6407097e-06,0.9999895,3.5799093e-09,3.5052465e-06,9.1836206e-05,6.776451e-08,0.98583025,1.6581023e-08,0.0140778385,2.058368e-08,4.4362952e-08,0.9999957,1.3729615e-08,4.1890075e-06,1.571013e-05,2.0517855e-05,0.9997416,6.4962657e-09,0.00022220673,0.000803952,8.3917825e-05,0.4201005,0.0025849876,0.5764267,2.0419577e-07,3.6330718e-08,0.9999939,3.2237563e-11,5.848299e-06,0.00031594827,0.05024392,0.8855553,7.7224804e-08,0.06388466,2.091042e-05,1.12170746e-07,0.99499136,2.5888554e-09,0.0049875956,3.3445423e-05,9.0866946e-05,0.9834753,5.5949434e-10,0.016400356,3.4708833e-08,8.436074e-07,0.99941444,8.1368565e-09,0.00058479246,3.07927e-07,1.4187388e-05,0.99936825,5.0731767e-08,0.00061717926,1.9177161e-08,2.1225643e-08,0.99993587,3.708786e-10,6.413568e-05,1.4360701e-07,1.1545746e-08,0.9804228,5.385512e-11,0.019577075,0.00046951874,7.635147e-05,0.5981967,7.417467e-08,0.4012573
636,2,even,3.2579045e-08,0.9954373,6.587919e-11,1.3402858e-09,0.0045626494,1.9989042e-08,0.8828295,1.280582e-13,3.3988823e-12,0.11717052,5.400299e-12,1.0,1.9895276e-14,2.4036188e-16,1.444347e-10,6.959013e-11,0.9999989,3.9838886e-15,1.6326457e-13,1.0697802e-06,3.0407502e-10,0.9999993,1.6355137e-13,3.3046198e-11,7.0012874e-07,8.628703e-11,1.0,2.044838e-19,1.0347374e-18,2.0826543e-10,1.8931794e-12,1.0,2.3204774e-17,6.058161e-16,4.6253473e-11,1.9820603e-11,0.9999994,1.4701536e-17,1.4235825e-13,6.466383e-07,7.396679e-09,1.0,4.3982884e-13,1.2720935e-14,1.1206303e-08,8.072916e-18,1.0,3.8199524e-20,1.8106123e-17,3.5519465e-12,1.7036666e-16,0.99999976,3.9761987e-20,1.5987669e-18,2.5902085e-07,4.888322e-06,0.9999925,3.120042e-07,2.0157799e-07,2.0518314e-06,5.0449985e-06,0.9999597,4.6749176e-07,4.131423e-09,3.4812445e-05,3.6895407e-11,0.9999999,6.06445e-16,1.908817e-16,1.7584694e-07,2.1706554e-09,0.99999976,4.289971e-14,9.462036e-11,2.7540196e-07,5.3862093e-09,0.9999914,3.9733754e-09,7.340307e-11,8.624637e-06,3.134642e-08,0.99926776,2.887109e-10,3.5255233e-11,0.0007321916,3.0226204e-07,0.9997472,3.2366308e-11,3.3688463e-07,0.00025208728,4.4547271e-10,1.0,4.9450465e-12,1.781268e-12,1.29722455e-08,1.7750121e-10,0.9999999,9.418539e-14,1.8141479e-10,1.10391795e-07
637,6,even,2.9466614e-07,0.0003416972,2.0847547e-05,0.999637,8.528996e-08,4.211127e-08,2.5894071e-06,4.899335e-06,0.99999213,3.3179228e-07,4.809788e-06,1.5543941e-06,1.2870383e-07,0.99999356,2.1873086e-08,1.5413573e-07,5.88848e-06,1.2331865e-06,0.9999926,1.336688e-07,1.4385121e-06,1.9602452e-05,1.9582794e-05,0.99995923,1.5008492e-07,1.0592993e-06,2.7653985e-05,0.00011460619,0.99985623,5.229748e-07,3.8111548e-08,1.0630703e-07,5.231981e-09,0.9999999,1.940616e-08,7.827867e-07,7.424338e-06,1.1637721e-06,0.9999906,6.5690133e-09,7.6203165e-08,0.00022290842,1.10119e-06,0.99977213,3.823883e-06,6.410074e-07,0.00011645365,7.496223e-07,0.9998727,9.471782e-06,1.9257863e-05,2.1121737e-07,8.3332525e-06,0.9999604,1.1830032e-05,9.727531e-08,5.9726863e-06,2.5949103e-06,0.9999913,2.193076e-09,6.82589e-08,1.6923977e-05,1.3526475e-06,0.9999809,6.78929e-07,2.1215934e-08,0.00029854343,1.2145352e-08,0.999673,2.8481547e-05,3.6661754e-07,1.3216428e-06,1.9756522e-08,0.99999833,3.5805982e-08,1.2813656e-09,1.5602192e-06,4.631304e-09,0.99999845,7.3469286e-11,4.064717e-06,4.4647372e-06,1.2662914e-05,0.9999728,6.0041516e-06,3.1755349e-07,4.415255e-06,2.579596e-06,0.9999926,1.2532736e-07,7.449768e-06,4.4482626e-05,3.7352715e-05,0.9998785,3.219112e-05,0.00029718995,0.00021479305,0.005033068,0.99441814,3.6867685e-05
638,9,odd,1.428685e-08,1.3577797e-07,0.99999666,2.0458735e-07,3.0363265e-06,6.756254e-05,3.835594e-06,0.13757814,4.0409012e-07,0.8623501,1.575686e-05,9.7446544e-05,0.98854136,1.7674592e-08,0.011345383,8.9587564e-07,2.2096623e-07,0.99752396,1.4667293e-06,0.0024735797,4.0729816e-07,6.708884e-06,0.99996185,2.8814043e-10,3.099383e-05,5.996372e-08,1.9941115e-08,0.9999981,2.8209665e-10,1.766274e-06,2.510071e-10,1.3889546e-08,0.9999994,1.01225e-08,6.1817514e-07,1.0079567e-07,3.0705127e-07,0.99999034,1.0258292e-11,9.242987e-06,4.5194534e-07,1.0198135e-05,0.99785787,7.856591e-12,0.0021314619,5.747398e-07,2.2240503e-05,0.9995709,3.06086e-08,0.0004063242,6.4320943e-07,7.206926e-08,0.9998516,3.915192e-08,0.00014765971,5.426875e-09,1.611347e-10,1.0,7.5178286e-10,5.9374074e-08,1.5312017e-06,4.557666e-07,0.9997912,2.093734e-09,0.0002068064,2.7033127e-05,4.233674e-05,0.9626215,1.0801758e-08,0.037309047,1.1045713e-06,8.581896e-06,0.9999424,1.3197531e-07,4.7821435e-05,5.848589e-10,2.8845956e-10,0.9999988,3.289196e-13,1.2389752e-06,7.3086603e-06,7.125262e-06,0.99003243,4.254225e-10,0.00995323,6.7304576e-08,4.938435e-07,0.138241,1.1376402e-08,0.8617584,1.1138086e-06,2.8058937e-06,0.9883819,3.3015095e-08,0.011614197,2.620269e-07,3.4281722e-05,0.99924004,6.8107764e-10,0.0007254499
639,3,odd,0.0025691874,0.000232474,0.59016967,0.0005213598,0.40650728,0.0029631099,6.2366594e-06,0.9679415,0.00013378102,0.02895534,0.021072725,0.0059652417,0.24135716,0.00022990182,0.7313749,0.003952444,0.00044971885,0.56743765,0.0025482706,0.42561182,0.012548428,0.0071912888,0.13788602,0.005726532,0.8366477,0.009688473,0.012823025,0.72848374,0.0040766415,0.2449281,0.009793168,0.013456063,0.25943786,0.0012976041,0.7160153,0.02450006,0.004562369,0.6980941,0.00046293548,0.2723805,0.022645669,4.9165945e-05,0.96315795,0.00023933833,0.013907778,0.13305238,0.00071939605,0.7348067,0.00016814984,0.13125335,0.0006716071,0.00015627407,0.99016917,2.7231426e-06,0.00900021,0.023563363,0.0016862006,0.66519916,0.0009043736,0.30864686,0.010263852,0.00017260354,0.6167837,0.0001439473,0.37263587,0.004808529,0.003794779,0.982614,0.00080998725,0.007972702,0.0112821935,0.028761446,0.8707976,5.4010343e-05,0.08910483,0.006745524,0.0008195651,0.2456223,3.284616e-05,0.74677974,0.004474475,8.451116e-06,0.97367775,0.00016289184,0.021676512,0.010346268,6.947616e-05,0.037904847,9.258763e-06,0.95167017,0.018240215,0.0002064349,0.97105455,1.1909135e-05,0.010486904,0.0019283973,1.4042385e-05,0.87087166,0.00019298037,0.12699291
640,0,even,0.999015,0.00061571534,5.9353506e-06,0.0003502639,1.3117552e-05,0.99687284,0.0014917481,7.2147136e-06,9.5829826e-05,0.0015323842,0.99991715,7.469338e-07,3.905077e-07,8.172089e-05,6.2769684e-10,0.9995803,9.400307e-06,1.3118066e-07,0.00040859854,1.5253993e-06,0.999966,7.978161e-06,2.8677027e-07,2.5235644e-05,4.6216329e-07,0.99997723,3.885533e-07,3.2693421e-09,2.2150018e-05,2.3175569e-07,0.99999833,5.4190185e-08,9.654675e-07,6.557429e-07,1.4497522e-09,0.9994343,8.397663e-05,6.353415e-05,0.00041780475,3.4457435e-07,0.9995011,0.000197275,9.663643e-07,0.00012697787,0.00017358894,0.9990207,0.00017751221,2.6379628e-05,0.0007672931,7.971463e-06,0.9987564,2.8121326e-06,0.001176905,6.324587e-05,6.3426415e-07,0.9985495,0.00025582302,4.250589e-06,0.0009911425,0.00019924351,0.9999126,6.994141e-05,2.6172922e-06,6.2628415e-06,8.495407e-06,0.999607,1.0609559e-06,1.2450503e-06,0.0003809843,9.811083e-06,0.9973182,0.00094316946,1.2580469e-05,0.0015100463,0.00021598065,0.9962631,0.00018588091,7.035474e-06,0.0034913938,5.2616204e-05,0.99999976,9.1724736e-08,2.1528803e-09,6.3904e-08,9.66043e-10,0.99994195,3.3170838e-06,7.884331e-06,4.680607e-05,5.2941647e-09,0.9994825,0.0002252564,5.2258798e-05,0.00023478198,5.007397e-06,0.9999577,3.9682964e-05,1.1100513e-07,1.3615199e-06,1.238969e-06
641,3,odd,6.826259e-05,0.0028134806,0.0046058977,0.0016720262,0.9908404,0.00034648526,0.0010234977,0.0001412886,7.325714e-05,0.99841547,4.1788968e-05,0.0016529111,0.00079586136,6.774246e-05,0.99744165,1.886004e-05,0.000241094,0.0035232338,5.9807986e-05,0.996157,6.076727e-05,0.00022897335,0.0039588697,0.00037866383,0.9953727,8.583964e-05,7.484653e-05,0.0014083177,0.00015773847,0.99827325,1.1446292e-05,2.1384652e-05,0.00014972444,1.4851231e-05,0.99980265,0.00030568423,0.00038880366,0.0054817637,0.0001575197,0.99366623,3.6310084e-05,0.0024687257,0.00064391614,7.658958e-05,0.9967745,4.3856767e-06,0.00025973722,8.597674e-05,2.0668114e-05,0.99962926,0.00015573947,0.0008358116,0.0008112994,0.016296752,0.9819004,1.5328569e-06,1.2860256e-05,0.00020313218,9.652997e-07,0.99978155,2.9344963e-05,0.0003346983,0.0008636821,0.00011014718,0.9986621,0.0017900793,0.014163353,0.0015068596,0.00097213755,0.98156756,0.0006107865,0.0018810444,0.0056233234,0.00065529294,0.99122953,8.190739e-05,0.0004462276,0.00010219994,0.00041038747,0.9989593,4.916702e-05,0.00035252995,0.002051863,2.246232e-06,0.9975441,0.0007669879,0.00022036984,0.033411764,1.5768246e-05,0.9655852,0.00014287242,0.0004958687,0.00040848058,0.00021934837,0.99873346,0.0009067495,0.026174426,0.01789077,0.00029941718,0.95472866
642,9,odd,0.00024139181,0.00019453547,0.9496794,4.5127337e-05,0.049839526,3.5253484e-05,4.0291757e-06,0.4546584,4.7860563e-06,0.5452975,0.00035695356,0.0005296417,0.6755187,0.000107909684,0.32348678,1.7748065e-05,6.816336e-05,0.896488,7.631629e-06,0.10341846,0.00031272793,2.3014898e-05,0.8277282,8.886945e-05,0.17184712,5.817759e-07,1.0489163e-07,0.97238773,1.2709039e-07,0.027611416,0.03447601,0.013992239,0.57143104,0.0044072745,0.37569344,0.0027709224,1.5416048e-05,0.6409709,0.00029220688,0.35595056,2.1195576e-05,2.2255938e-06,0.98683214,4.359984e-07,0.01314402,9.8396275e-05,4.0009854e-06,0.68878305,2.6181315e-06,0.31111193,2.4614008e-07,4.1249546e-08,0.99199295,8.022194e-09,0.008006748,2.9285322e-06,1.4392249e-06,0.38781556,1.6983233e-08,0.61218005,0.0028491528,0.00066303276,0.78308195,0.00011041265,0.21329542,0.00026183776,3.0487427e-06,0.741531,2.0983757e-06,0.25820193,0.009259014,0.004391104,0.3640393,2.3916084e-05,0.6222866,0.0006628091,8.300191e-05,0.168322,4.1722415e-05,0.8308905,5.8426035e-06,0.00018441216,0.9996958,1.6384525e-06,0.00011242656,2.4092784e-05,1.9413044e-05,0.98734367,4.6236415e-09,0.012612779,0.005667931,0.018715726,0.65924203,0.004364077,0.3120102,0.0003138386,0.0014455614,0.9106975,1.2303205e-06,0.087541856
643,3,odd,5.3426873e-05,0.0007349794,0.004286932,0.03122008,0.9637046,0.015152721,0.017441416,0.0012694581,0.010921342,0.9552151,8.966475e-05,0.0061407,1.5011945e-05,5.241863e-05,0.9937022,7.5285374e-05,0.0030726702,5.417996e-05,0.0001711933,0.99662673,0.00015015481,0.0031878378,0.0013279915,0.0009376261,0.99439645,0.0004421095,0.0042302613,0.00048495998,0.004203949,0.99063873,0.00021099868,0.0031191525,0.00045965027,0.0006116155,0.99559855,5.179792e-05,0.002403375,0.00019595386,0.00025264028,0.9970962,0.001038671,0.005872523,0.0003155743,0.0014700886,0.9913031,0.0006449624,0.018983454,0.0008221409,0.013782819,0.9657666,5.597503e-06,0.00047737738,2.9308912e-05,8.801219e-05,0.99939966,0.00023506375,0.003477403,0.0005003157,0.00084991957,0.9949373,0.00024248882,0.002611533,6.9283065e-05,6.5327746e-05,0.9970113,0.00018884872,0.0023321444,0.0027442044,0.00016475326,0.9945701,0.00091868505,0.0351526,0.0023237667,0.0025367206,0.9590682,0.007165893,0.0073639033,0.00731534,0.0702933,0.90786153,0.00044408222,0.0010207143,0.00011948447,0.0010590341,0.9973568,5.2833737e-05,0.00052364223,1.6560621e-06,1.7295411e-05,0.99940455,0.0003355511,0.0011191843,0.0013433255,0.007788515,0.9894134,0.00019935473,0.00013178404,0.0022860894,0.0029357777,0.994447
644,9,odd,7.3706506e-05,6.079841e-08,0.9694158,4.0824918e-07,0.030510029,2.719715e-09,6.521286e-12,0.9999919,4.319689e-12,8.079731e-06,3.324177e-05,1.4262693e-05,0.9991709,1.3124504e-05,0.00076851476,5.7459465e-06,4.1604114e-08,0.9996061,3.6401213e-09,0.0003881404,4.8190236e-07,2.2292788e-07,0.9999106,4.2681845e-07,8.816373e-05,9.352043e-07,1.3646796e-07,0.99935526,4.2662333e-07,0.0006432538,6.141985e-05,0.00023909252,0.9946654,8.2136256e-07,0.0050333235,7.812771e-08,3.481789e-10,0.99999666,1.2056592e-13,3.2734977e-06,1.425254e-09,7.32077e-10,0.9999999,5.3805462e-09,1.2934387e-07,1.6789799e-06,3.7789206e-07,0.9999895,3.47722e-09,8.439926e-06,9.978563e-08,1.0338105e-09,0.9999995,7.4606876e-10,3.004834e-07,2.3969024e-08,2.0313624e-09,0.99999964,1.750339e-09,3.3167078e-07,1.9149349e-08,8.150499e-10,0.99995506,1.9055464e-11,4.4882338e-05,6.725668e-05,9.772932e-08,0.6789042,0.0003872103,0.3206413,1.8481898e-06,9.397508e-06,0.9999881,1.3408193e-08,6.807583e-07,3.716993e-07,1.646908e-07,0.9998492,5.3752857e-12,0.00015016443,1.5087148e-06,1.4044321e-05,0.9992799,3.0274588e-08,0.000704537,2.8221245e-09,3.0763697e-08,0.999998,2.6024847e-11,2.0628654e-06,0.00027876935,3.9465347e-05,0.9996087,8.575759e-06,6.441033e-05,1.583648e-06,3.9518324e-07,0.9999305,4.489161e-08,6.744357e-05
645,4,even,7.093329e-10,6.4917995e-09,1.0,5.672593e-13,7.7375086e-11,2.4144334e-10,4.6156507e-12,1.0,9.310489e-12,2.5611713e-10,5.7072967e-08,1.4743265e-06,0.9999969,1.2351538e-08,1.55896e-06,5.6856916e-08,3.1919157e-08,0.9999999,1.4480474e-08,2.1807242e-08,4.3699996e-13,3.701529e-12,1.0,4.6416923e-13,4.3099024e-10,1.3693373e-08,3.8246326e-09,1.0,1.2479275e-13,3.076034e-09,1.2802613e-12,1.3785861e-11,1.0,4.7798387e-16,1.2213869e-12,9.790983e-11,3.008058e-09,1.0,4.086813e-13,1.2853942e-09,2.417784e-09,9.928757e-10,0.99999964,2.139486e-09,3.658196e-07,1.3848821e-11,6.08848e-11,1.0,2.3137523e-12,4.2717566e-10,1.6538963e-11,5.4938134e-08,1.0,1.5832188e-10,3.6591272e-10,3.1279968e-14,5.872181e-10,1.0,4.0785565e-14,6.71847e-13,2.3938946e-09,6.224638e-08,0.9999994,4.2809853e-07,1.9460593e-09,1.8698914e-08,5.0381135e-07,0.9999994,1.4732205e-07,3.6947064e-08,3.100504e-12,4.6736503e-08,1.0,2.7045551e-12,9.1733544e-11,8.0367275e-16,6.791352e-10,1.0,2.1135867e-15,4.0763905e-16,1.9394728e-09,1.4589756e-06,0.99999857,2.2984357e-10,1.7283133e-08,4.7220305e-10,2.664041e-07,0.99999976,3.4319478e-10,5.917596e-09,1.2538004e-11,5.095968e-09,1.0,3.8015183e-13,1.6083577e-12,9.313296e-12,8.328333e-11,1.0,8.486239e-13,2.853001e-09
646,9,odd,1.6609101e-05,1.9901043e-05,0.99254453,5.6897175e-06,0.0074132406,1.4884345e-05,1.1164647e-05,0.99602294,1.4797266e-06,0.0039495733,0.00064520584,0.0027389454,0.67574257,8.580996e-06,0.32086462,1.9242418e-06,7.1818555e-05,0.999342,9.985769e-07,0.00058321573,1.7683451e-05,0.00010335299,0.75200593,9.743969e-06,0.24786325,2.2801455e-06,1.0696427e-05,0.99789244,8.394024e-06,0.0020862236,0.0004148557,0.00047398364,0.9941134,6.315115e-08,0.0049977098,3.6502668e-05,2.6415086e-05,0.96806294,2.8022847e-05,0.031846084,1.1924666e-05,0.00031128572,0.9940129,1.9696726e-07,0.0056636008,3.2403807e-06,7.840562e-07,0.99807477,4.5052627e-08,0.0019212036,3.2080807e-05,0.00025343022,0.9538047,2.53068e-07,0.045909572,6.6576695e-06,2.2942328e-05,0.6770331,7.0468533e-09,0.32293728,9.964638e-07,9.711492e-08,0.9993523,3.50701e-10,0.0006466157,1.0913334e-06,3.330227e-07,0.9935294,6.835251e-08,0.006469126,0.00041452958,0.0001621333,0.31078592,0.00022892104,0.68840843,0.00023076066,0.024417676,0.26892623,9.0619305e-06,0.7064163,9.4835934e-07,9.286219e-06,0.812481,1.7510123e-07,0.18750855,1.3615308e-05,9.566878e-07,0.9158377,1.0358359e-08,0.08414774,0.0015759843,3.8071664e-06,0.99492884,3.10143e-08,0.0034914229,3.0052015e-06,2.4664728e-06,0.99434185,1.5567802e-07,0.0056525767
647,3,odd,1.1001267e-05,0.9999814,6.014808e-11,1.8597775e-12,7.5822113e-06,0.10476155,0.89461166,1.3521601e-07,9.487694e-10,0.0006266351,0.009015114,0.9904608,0.00034918566,2.8281911e-05,0.00014651286,0.0011915804,0.99859816,4.1221602e-07,9.3329425e-07,0.00020890064,8.688152e-05,0.9999088,2.907625e-09,1.9803015e-07,4.0464956e-06,1.0362066e-05,0.9999894,3.8757053e-11,3.9737746e-10,2.07833e-07,4.7161575e-06,0.999995,4.199957e-12,7.7085316e-13,1.8163993e-07,0.006453627,0.99298966,3.4822275e-08,1.8535498e-08,0.0005566906,0.00026668375,0.99879456,1.660994e-09,1.2241593e-08,0.00093871966,3.8571572e-05,0.99995935,2.971183e-11,8.282994e-10,2.043626e-06,3.9041464e-05,0.99970466,1.0419023e-08,1.2863052e-08,0.00025618958,0.04607425,0.95366836,1.0646909e-05,1.4809871e-06,0.000245215,0.003601664,0.99635184,6.198305e-07,5.8050256e-07,4.5209894e-05,0.0066801826,0.993256,3.7171504e-09,4.0277164e-09,6.380117e-05,0.01049361,0.95930576,0.0002257894,0.00015614489,0.029818721,7.2040435e-05,0.99990594,1.24492505e-08,5.481961e-08,2.2008671e-05,6.3845655e-06,0.9999826,5.121826e-10,9.0265045e-10,1.090986e-05,0.00019816932,0.9983871,4.9244903e-07,2.066909e-08,0.0014142554,0.6373516,0.36222968,1.054385e-07,4.9039863e-06,0.00041369008,0.0001112958,0.99988854,5.443169e-08,2.6129654e-09,8.006704e-08
648,6,even,2.0461683e-11,1.0395849e-12,3.3378214e-07,0.99999964,2.5523822e-14,1.5816325e-12,3.709908e-14,1.7073887e-12,1.0,4.3970828e-16,6.682545e-09,1.8037952e-08,2.1944649e-07,0.99999976,3.881459e-10,6.994658e-07,6.581302e-05,5.810658e-06,0.9999274,2.1043452e-07,5.796955e-13,1.06797715e-13,8.8739025e-12,1.0,8.0363596e-16,1.0768498e-05,1.1525021e-08,1.3785276e-05,0.99997544,5.201843e-09,4.1216075e-10,3.4265544e-09,5.768134e-10,1.0,2.8650864e-12,2.0387865e-11,3.042158e-09,1.6760632e-10,1.0,8.71299e-09,2.2194372e-13,1.8658592e-12,8.541923e-13,1.0,2.2754522e-13,3.6273828e-11,9.343364e-08,6.345022e-13,0.9999999,1.7306124e-11,4.7832573e-09,5.2337627e-11,1.1513597e-11,1.0,1.8326597e-11,1.1930162e-12,1.1485112e-10,6.2413672e-12,1.0,1.5158094e-10,1.5357819e-10,7.300237e-16,4.327276e-13,1.0,6.5878186e-17,3.36953e-11,2.3598653e-11,7.9358666e-14,1.0,2.392993e-12,1.355098e-10,8.415948e-12,1.6191376e-11,1.0,1.16769676e-11,4.6025286e-10,6.2252585e-11,3.3747358e-07,0.99999964,8.57139e-14,9.785339e-12,7.548758e-08,5.2265974e-12,0.9999999,4.333144e-11,1.1527765e-08,2.995988e-09,1.0182964e-08,1.0,5.2168647e-09,2.8030831e-11,1.3314161e-08,2.6056724e-12,1.0,3.2540945e-12,3.9141097e-11,9.023949e-12,2.5350895e-08,1.0,3.8510098e-11
649,8,even,9.446533e-06,3.5470595e-07,0.21451296,7.132716e-05,0.78540593,1.0226198e-05,0.00020281144,0.035498478,0.000115706454,0.9641728,8.257439e-05,0.00016669369,0.00488699,3.5642938e-06,0.9948602,0.0021279436,0.0005980224,0.00069801003,8.5868414e-05,0.9964902,8.923584e-07,0.0014782896,0.00022548751,2.902797e-07,0.998295,0.00028143844,0.00073588075,0.0032725532,4.5092224e-06,0.99570566,9.516884e-05,0.0012366755,0.004660024,1.1283275e-07,0.99400806,0.0055479934,0.0057324115,0.37169024,5.1177913e-06,0.61702424,0.00021351448,0.07461537,0.0012631249,2.8793846e-05,0.9238792,9.2745495e-08,0.00063905213,0.005208194,1.207974e-07,0.9941525,1.0079729e-06,1.0706642e-06,0.011115615,3.558361e-05,0.9888467,2.4410645e-05,0.00015418089,0.14425819,3.373192e-05,0.8555295,6.0569682e-06,3.2038275e-05,0.0011759055,2.7638247e-05,0.9987583,1.0325754e-06,5.949432e-06,0.00017366803,1.5049574e-07,0.9998192,8.028837e-07,0.0015315277,9.4785784e-05,2.690619e-07,0.9983726,1.6715958e-05,0.0024523218,0.0006298612,0.00043795767,0.9964631,0.0013311764,0.012823922,0.10326392,0.0010686006,0.88151234,5.051818e-07,0.00074662647,0.00036807763,2.784591e-08,0.99888474,0.00070624624,0.000118175216,0.5730735,0.0013579405,0.4247441,0.00017627473,0.008072247,0.0026479783,1.2515513e-05,0.989091
